,comment,username,time,like
71,用神的指示当做论据吗。根本就没有啥神不神的，所以就是没理。不要被带偏了陷入这个故事里面。,南瓜奶茶兔,2022-03-18 20:25,-1.0
72,回复 @椰羊在哪里啊 :没站到东京，嘴上的力量是苍白的……,有格局的茶缸子,2023-02-18 09:36,-1.0
74,回复 @勇者直枫 :我这个年龄，怎么睡得着？（惊醒）,鹿灯小课堂,2021-06-16 21:41,-1.0
75,塔纳赫也是融合了周边地区的神话撰写的,冰子的腺腺,2021-06-17 19:30,-1.0
76,所以魔戒还更不更了,叫啊死狗,2021-09-19 17:19,-1.0
79,回复 @红红火火的椰浆饭 :苏美尔起源,Yeezussssss,2022-06-18 23:51,-1.0
80,回复 @XX子行 :巴勒斯坦与以色列开战后，针对美国开展的外交政策感觉很有中国风范,肥台,2023-10-18 20:39,-1.0
81,这不是蛙圣嘛？这么久不见，还搁影视区潜伏呢,蓝一尘大先,2021-06-16 22:37,-1.0
82,回复 @牙疼要看芽衣 :威尔士也点了一个赞,老肚皮z,2021-06-17 01:10,-1.0
84,回复 @独居轻井泽的拿破仑 :旧约和新约都是当时的统治者为了美化侵略战争的手段.....，你现在回去看旧约有关迦南和所谓应许之地的说法，你会发现，这简直就是臭不要脸的把自己的侵略和*杀美化成了是你应得的（被*）和我应得的（神给我的）,哈拉奇,2021-07-06 21:16,-1.0
86,回复 @笑死奥 :跟好笑的是，他现在也没把那个视频的图更正。,久竹青宁Inghen,2021-06-16 20:52,-1.0
87,你记错了吧，耶路撒冷不是先出发走个两三里路，遇到四五座冒着烟的村子，村头有六七座亭子，找到一片开着8～10朵花的花丛吗,UID26434639,2021-06-16 19:26,-1.0
88,回复 @为什么6枚硬币 :我觉得你还是自己去读书比较好,2333Hhh,2023-10-09 13:14,-1.0
89,回复 @ココ君 : 哇哦，这个比喻醍醐灌顶,哇哈哈哈仆,2022-08-09 14:37,-1.0
90,"回复 @红心白兔 :打东边来了一个罗马
身上缠着一圈托加
他说你得跟我走
别问为啥
打西边又来了个萝马
头上顶着围脖还穿着小褂
他拿大炮对着你说要承认他才是萝马
不然就送你去见雅威或者an啦",西比西比全都换,2023-10-08 13:15,-1.0
91,用神的指示当做论据吗。根本就没有啥神不神的，所以就是没理。不要被带偏了陷入这个故事里面。,南瓜奶茶兔,2022-03-18 20:25,-1.0
92,回复 @椰羊在哪里啊 :没站到东京，嘴上的力量是苍白的……,有格局的茶缸子,2023-02-18 09:36,-1.0
94,回复 @勇者直枫 :我这个年龄，怎么睡得着？（惊醒）,鹿灯小课堂,2021-06-16 21:41,-1.0
95,塔纳赫也是融合了周边地区的神话撰写的,冰子的腺腺,2021-06-17 19:30,-1.0
96,所以魔戒还更不更了,叫啊死狗,2021-09-19 17:19,-1.0
99,回复 @红红火火的椰浆饭 :苏美尔起源,Yeezussssss,2022-06-18 23:51,-1.0
100,回复 @路过打酱油吧 :三战，不敢想象，地球会不会回到石器时代，各种大规模杀伤性武器一旦动用，那可是毁灭级的，互相毁灭。,月下花影scy,2023-10-09 00:22,-1.0
101,回复 @木子白沐 :因为“上帝”需要赎罪卷,六便士捡月亮,2022-06-12 16:07,-1.0
102,回复 @三埠岸边人 : 有钱有实力说什么都是对的，巴勒没钱没实力被吞并回望历史也是合理的,一库一库丨,2023-10-10 01:35,-1.0
103,额,爱喝柠檬茶的Fly酱,2023-10-13 22:06,-1.0
104,为啥我搜不到下集了？,珠珠mommy,2023-10-08 09:54,-1.0
105,回复 @sr队长 :希望是这样 就怕真咕了,阿勒忒娅,2021-06-16 21:08,-1.0
106,回复 @聊天终结者K :信教信出精神病了啊。,Johann_Khan,2021-07-06 08:11,-1.0
107,这片地方连法理都没有，一个国家都没真正诞生过，一直阿拉伯和以色列人混居，他们撕逼我们少参与都是利益纠葛，看看就好了,细尝东魁爱之,2021-06-23 10:31,-1.0
111,回复 @红烧大饼干 :好好去带你的货吧 看得懂字吗？,LONGLIVEDORIS,2023-10-16 22:22,-1.0
112,这个主要就看谁祖先牛逼吹的大了哈哈哈，在这方面暂时盘古好像还没有什么竞争对手,阿拉卡瓦,2021-09-15 00:56,-1.0
113,回复 @别用泪眼看我 :简直流氓谁同情施舍就是倒霉的开始,男帅女美搭戏才可,2023-10-14 13:20,-1.0
115,就像手术室外向上帝祈祷一样，明明手术的成败在医生，手术成功了感谢上帝，失败了医闹,费马_小定理,2023-10-16 13:52,-1.0
117,sab,Y-ounGest,2023-10-21 14:39,-1.0
120,回复 @公心救人类 :公道不但要在人心 更要努力发声,bili_65420605495,2023-10-15 10:22,-1.0
122,回复 @未未橙 :斩草除根,啊噢q,2023-10-11 13:42,-1.0
123,办事处是因为巴勒斯坦没有建国，或者说不是联合国成员国。为什么不是你应该去问那个投了一票否决权的国家。,RX98-自带消音,2023-10-21 14:51,-1.0
124,回复 @发热贴2号 :那不然世界上这么多事情 每个视频都要详细深入地了解 你有那么多时间吗,bili_54323471242,2023-10-12 12:52,-1.0
125,回复 @夏潇睡不醒 :正确的,Eric__S,2023-10-14 07:54,-1.0
126,在这个视频底下我觉得是对的啊，失去土地和尊严的人民 和丧权受辱的国家，是站在一条线上的啊,n与q的第一学期,2023-10-13 07:36,-1.0
128,"回复 @FFF飞出太阳系 :看到楼里吵起来了，我记得我看过一个老师有讲，左翼和右翼应该是站在这个国家的社会性质这个时间点分左手走和右手走。左手走进步右手走后退
奉行血统论，等级主义，固守传统文化，大资本的簇拥，都被称作右翼。是传统思想
奉行共产主义，工人主义，维护中产阶级，拒绝血统论，拒绝民族主义，奉行平等自由与多元文化，对传统文化与传统信仰不屑一顾，支持全球经济一体化的人，都被称作左翼。是进步思想。
激进这个词楼里有人讲啦，不管左右都是有激进的人，表明思想十分极端，上升到灭国的地步，物极必反就是这个道理",FFF飞出太阳系,2023-10-17 22:11,-1.0
130,现在这情况肯定是进都进不去,BV18a411B7w2,2023-10-10 18:57,-1.0
133,回复 @摩西巴德 :假面骑士（）,人中宝宝白兔,2023-10-09 16:55,-1.0
134,火力的本质还是经济呀。经济型国内稳，你可以输无数次。,酸木芽,2023-10-13 13:11,-1.0
140,回复 @公心救人类 :公道不但要在人心 更要努力发声,bili_65420605495,2023-10-15 10:22,-1.0
142,回复 @未未橙 :斩草除根,啊噢q,2023-10-11 13:42,-1.0
143,办事处是因为巴勒斯坦没有建国，或者说不是联合国成员国。为什么不是你应该去问那个投了一票否决权的国家。,RX98-自带消音,2023-10-21 14:51,-1.0
144,回复 @发热贴2号 :那不然世界上这么多事情 每个视频都要详细深入地了解 你有那么多时间吗,bili_54323471242,2023-10-12 12:52,-1.0
145,回复 @夏潇睡不醒 :正确的,Eric__S,2023-10-14 07:54,-1.0
146,在这个视频底下我觉得是对的啊，失去土地和尊严的人民 和丧权受辱的国家，是站在一条线上的啊,n与q的第一学期,2023-10-13 07:36,-1.0
148,"回复 @FFF飞出太阳系 :看到楼里吵起来了，我记得我看过一个老师有讲，左翼和右翼应该是站在这个国家的社会性质这个时间点分左手走和右手走。左手走进步右手走后退
奉行血统论，等级主义，固守传统文化，大资本的簇拥，都被称作右翼。是传统思想
奉行共产主义，工人主义，维护中产阶级，拒绝血统论，拒绝民族主义，奉行平等自由与多元文化，对传统文化与传统信仰不屑一顾，支持全球经济一体化的人，都被称作左翼。是进步思想。
激进这个词楼里有人讲啦，不管左右都是有激进的人，表明思想十分极端，上升到灭国的地步，物极必反就是这个道理",FFF飞出太阳系,2023-10-17 22:11,-1.0
150,现在这情况肯定是进都进不去,BV18a411B7w2,2023-10-10 18:57,-1.0
153,回复 @摩西巴德 :假面骑士（）,人中宝宝白兔,2023-10-09 16:55,-1.0
154,火力的本质还是经济呀。经济型国内稳，你可以输无数次。,酸木芽,2023-10-13 13:11,-1.0
179,回复 @紫薯プリン :敏感肌能吃吗,云海寄忧怨,2023-10-23 16:45,-1.0
180,真没想到居然是真的,loli控哦洗吧,2023-10-22 16:21,-1.0
182,法国礼仪,你是新一代的开山怪,2023-10-22 22:01,-1.0
185,以:绿色，黑色这TM是明着支持巴勒斯坦吧？你搁这儿晃我是吧,卖水果的老男孩,2023-10-22 21:01,-1.0
186,回覆 @天使立华奏i :应该是野种和嫡子区别,灯灯噔噔,2023-10-23 20:43,-1.0
188,呜呼哀哉，王既得米，应以更新下慰民心，民必欢悦而币陛下也呜呼哀哉，王既得米，应以更新下慰民心，民必欢悦而币陛下也,叔本华PLUS,2023-10-22 15:51,-1.0
189,回复 @落花玄 :他要真这么说，立马开盘下注，是俄罗斯先耗干还是阿美先倒下,艾莉丝西尔维娅_小酒,2023-10-23 19:18,-1.0
190,回复 @星移物换愁无限 : 说不定可汗哪天又回到他忠实的b站,永远睡不醒的星辰,2023-10-22 22:12,-1.0
191,泽圣：™的内塔尼亚胡，你花的都是我滴钱啊,风流小小生,2023-10-22 22:08,-1.0
194,盘古开天地开始就这样子啦,皮卡蛋0,2023-10-22 16:38,-1.0
195,好像他名字就是绿色的意思,上头的猛犸,2023-10-23 18:00,-1.0
196,回复 @A萝不是A罗 :求求你了🥺,D9TWE3,2023-10-22 21:15,-1.0
197,"夏天的O萌：小小普京，直接拿捏👌
冬天的O萌：普爷，给条活路吧",十万伏特无E凡,2023-10-24,-1.0
198,回复 @四川二留大学 :阿美和以色列也是共轭父子,阿衡宰辅,2023-10-23 21:13,-1.0
200,回复 @紫薯プリン :敏感肌能吃吗,云海寄忧怨,2023-10-23 16:45,-1.0
201,真没想到居然是真的,loli控哦洗吧,2023-10-22 16:21,-1.0
203,法国礼仪,你是新一代的开山怪,2023-10-22 22:01,-1.0
206,以:绿色，黑色这TM是明着支持巴勒斯坦吧？你搁这儿晃我是吧,卖水果的老男孩,2023-10-22 21:01,-1.0
207,回覆 @天使立华奏i :应该是野种和嫡子区别,灯灯噔噔,2023-10-23 20:43,-1.0
209,呜呼哀哉，王既得米，应以更新下慰民心，民必欢悦而币陛下也呜呼哀哉，王既得米，应以更新下慰民心，民必欢悦而币陛下也,叔本华PLUS,2023-10-22 15:51,-1.0
210,回复 @落花玄 :他要真这么说，立马开盘下注，是俄罗斯先耗干还是阿美先倒下,艾莉丝西尔维娅_小酒,2023-10-23 19:18,-1.0
211,回复 @星移物换愁无限 : 说不定可汗哪天又回到他忠实的b站,永远睡不醒的星辰,2023-10-22 22:12,-1.0
212,泽圣：™的内塔尼亚胡，你花的都是我滴钱啊,风流小小生,2023-10-22 22:08,-1.0
215,盘古开天地开始就这样子啦,皮卡蛋0,2023-10-22 16:38,-1.0
216,好像他名字就是绿色的意思,上头的猛犸,2023-10-23 18:00,-1.0
217,回复 @A萝不是A罗 :求求你了🥺,D9TWE3,2023-10-22 21:15,-1.0
218,"夏天的O萌：小小普京，直接拿捏👌
冬天的O萌：普爷，给条活路吧",十万伏特无E凡,2023-10-24,-1.0
219,回复 @四川二留大学 :阿美和以色列也是共轭父子,阿衡宰辅,2023-10-23 21:13,-1.0
221,主要是这个素材说不完，根本说不完,呜呜六个硬币没了,2023-10-23 23:53,-1.0
223,这你就不专业了，他这一身正好符合他当前需要的人设。,早安谢小超,2023-10-22 19:27,-1.0
226,最关键乌克兰没东西给美国了,乐汐1,2023-10-22 20:20,-1.0
233,我一生光明磊落 这安分守鸡是我应得的,酱酱爱PP,2023-10-23 13:57,-1.0
242,回复 @little0milk : 这种事说实话不太行，养不活自己却能供应欧洲,飞花莞雪,2023-10-13 21:39,-1.0
247,回复 @hx-2948 : 以色列是由美苏扶植起来的，本身是为了干涉英国在中东的势力，想通过以色列这个中间商来扩展两国在中东的势力而建设的,干爹冖,2023-10-14 15:04,-1.0
248,"【王毅谈巴以局势：中方将派特使前往中东-哔哩哔哩】 王毅谈巴以局势：中方将派特使前往中东
你可能没太注意，天安门广场上有两句话，其中一句是世界人民大团结万岁",我爱吾皇,2023-10-13 23:05,-1.0
251,主要是以色列不把巴勒斯坦当人，把200万圈养起来如此生活下去肯定是极端的，跑出来肯定不会干人事,广发君,2023-10-13 21:23,-1.0
252,回复 @柔和是一种美德 :从利益上说，中东和平是中国最希望的，但是从道德上，任何一个有良心的人都不会眼睁睁看着巴勒斯坦就这样被以色列屠杀、肢解、蚕食。,-三坛海会大神,2023-10-13 22:47,-1.0
253,回复 @安樂熊 :那巴勒斯坦还真得依靠哈马斯了，法塔赫连约旦河西岸都守不住，还真没资格代表巴勒斯坦人了,CccnoOK,2023-10-14 12:30,-1.0
254,“阿拉伯世界放弃巴勒斯坦与以色列合作”你这个阿拉伯世界是不是排除了黎巴嫩 叙利亚 也门 伊拉克 伊朗等国啊？,满堂花醉不醉人,2023-10-15 16:12,-1.0
255,回复 @Moon與六便士 : 说的对，是极端迫害 给宗教极端以生存的土壤。,三千浮空,2023-10-14 11:32,-1.0
256,回复 @不会消失的黑影 : 以色列是真的希望中东和解和平，前提是他们拥有整个巴勒斯坦，当初希望和解的温和以色列人拉宾已经被以色列人自己刺杀了，剩下的嘛，全是激进派,好比是衣服被人除外了,2023-10-14 13:01,-1.0
267,回复 @XiAo幸福啊 : 既然叫暗线，那肯定有大量的事情既不知道，也不能说，的确只能说些无足轻重的合作。up主也说得很清楚，是我们和西方的技术来往暗线，以色列这种国家只要有资源一定会做中介业务的。情绪上同情巴勒斯坦谴责以色列是没问题的，道义上以色列也不占，但是不得不承认以色列的确自身价值是超过巴勒斯坦的，有些不该我们讨论的就别讨论了，这种我们明显不可能得到透明信息的领域，只能听国家怎么安排了,罗本酒,2023-10-13 22:54,-1.0
268,回复 @特别迷的企鹅 : 其实我一直都想问了，粮食自给率和技术高低没有明确关系吧，要硬说的话难道不是因为自给率低所以要提高技术吗？,无良小馒头,2023-10-15 15:20,-1.0
271,回复 @天楼-TianLou :不是人在家中坐祸从天上来，他们只是竞争的失败者,蒲慕州,2023-10-15 10:50,-1.0
272,回复 @于星海流浪 :对头，以就想把巴的地全占了,衰衰丶酱,2023-10-16 11:20,-1.0
273,什么叫做不爽快，说句不好听的，那边真打起来难道要我们过去支援才叫爽快？我们以前跟美代理人光头打架也没见有人过来支援过？别那么圣母好不好，让人觉得很矫情，自己的权利自己去争取，别总想依赖别人好不好，你以为我们为什么年年都要纪念前人，纪念伟人，他们是真的做出神明都完不成的千秋功业，靠自己争取的东西才是自己的，不然依赖别人进场打完就又是新的代理人，没完没了。,有钱不充会员了,2023-10-15 16:42,-1.0
276,09年以色列真能对加沙犁庭扫穴。21年IDF连加沙都不敢进。今年甚至是被哈马斯消灭了大量前线精锐，让以色列承受了建国以来最大单日伤亡。以后以色列得拉成什么样，那真是想都不敢想。,37147756363_bili,2023-10-16 02:16,-1.0
277,你的评论发布了也就十几分钟，是怎么突然就有两百多赞的？,薯片-霖,2023-10-17 20:13,-1.0
280,好家伙，就你离谱,散装工资单,2023-10-17 04:09,-1.0
282,@小王Albert,MAPLESOFT_,2023-10-15 11:22,-1.0
283,树脂充填或者全冠，贴面修复，根据地区，材料，就医单位档次以及病情，几百到几千都会有,不是秃秃子是兔兔子啊,2023-10-13 21:36,-1.0
